ticker,period,local_path,file_hash,page_number,backend,table_index,row_index,row_text,label_guess,numeric_values,unit_guess,notes
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber,1,9,revenue and | expens | e item | s based | on the f | inalized values | and adjust | ments accordi | ng to the,revenue and expens e item s based on the f inalized values and adjust ments accordi ng to the,,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber,1,11,audited finan | cial sta | temen | t in 202 | 4 of sub | sidiaries.,audited finan cial sta temen,202,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber,1,17,"An inc | rease o | f 194, | 647 mill | ion VN | D, representing | a 18.36% r | ise compared | to the net",An inc rease o,194|647,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber,1,67,T (+84) 28 3910 | 2828 F | (+84) 2 | 8 3910 292 | 9 www. | ptsc.com.vn,,28 391|8 391|0 292,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_4b78ed50d5120d57.pdf,4b78ed50d5120d5774dd26b50cda33e33fa1125959ccabc0f942c5328387638b,98,pdfplumber,1,63,202 | 4. This fluctua | tion was m | ainly | due to the | busines | s perf | orman | ce results of | the | mechanical,,202,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_4b78ed50d5120d57.pdf,4b78ed50d5120d5774dd26b50cda33e33fa1125959ccabc0f942c5328387638b,98,pdfplumber,1,69,T (+ | 84) 28 3910 2828 | F (+84) 28 39 | 10 292 | 9 www.ptsc | .com.vn | 1,T (+,28 391|0 282|10 292,million VND,normalized from python-native pdf table cells; no OCR
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_4b78ed50d5120d57.pdf,4b78ed50d5120d5774dd26b50cda33e33fa1125959ccabc0f942c5328387638b,98,pdfplumber,1,71,VVănă | nb ảbnả nđ ưđợưcợ ctả tiả liê lnê | nh ệh ệth tốh | nốgn ge oefofifcfiec.ep.tpstcs.cc | .ocmom.v.nv.n V. Vớiớ si | ốs ốđ ịđnịhn hd | adnahn:h 5: 5116/ | 6C/CV-VT-CTKK/T2/022052 5,VVănă nb ảbnả nđ ưđợưcợ ctả tiả liê lnê nh ệh ệth tốh nốgn ge oefofifcfiec.ep.tpstcs.cc .ocmom.v.nv.n V. Vớiớ si ốs ốđ ịđnịhn hd adnahn:h 5: 5116/,022052,billion VND,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,1,pdfplumber,1,6,"S | ố: /PTS | C-BTK | TP | . Hồ C | hí Minh, n | gày 28 tháng 4 | năm 202","S ố: /PTS C-BTK TP . Hồ C hí Minh, n gày 28 tháng 4",202,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,1,pdfplumber,1,26,202 | 6 C | o | nsolidated Fin | ancial Statements | to th | e State | Securities | Commission a | nd Hanoi,,202,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,1,pdfplumber,1,37,- | Đ | iện thoại/ Tel: | 028.3910 2828 | Fax: 0 | 28.391 | 0 2929,Đ iện thoại/ Tel:,028.391|0 282|28.391|0 292,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,1,pdfplumber,1,57,T (+8 | 4) 2 | 8 | 3910 2828 F (+84 | ) 28 3910 2929 www | .ptsc.co | m.vn | Trang 1/2,T (+8 4) 2 3910 2828 F (+84,28 391|0 292,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,2,pdfplumber,1,11,vào ngày 28/4 | /202 | 6 tại đường | dẫn: ww | w.ptsc. | com.vn. | / This | information was | published,vào ngày 28/4,202,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,2,pdfplumber,1,16,total assets | whic | h signed w | ithin th | e year | (as p | er The | Consolidated | Financial,total assets whic h signed w ithin th e year (as p er The Consolidated Financial,,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,2,pdfplumber,1,48,T (+84) 28 3910 2 | 828 F | (+84) 28 3910 | 2929 ww | w.ptsc.co | m.vn | Trang 2/ | 2,,28 391|828|28 391,,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,118,pdfplumber,1,63,in 2 | 025. This flu | ctuation was | primari | ly driven by the | higher b | usiness perfo | rmance of,in 2,025,million VND,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,118,pdfplumber,1,72,T (+8 | 4) 28 3910 2828 | F (+84) 28 3910 | 2929 ww | w.ptsc.com.vn | 1,T (+8,28 391|0 282|28 391,million VND,normalized from python-native pdf table cells; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_163b34a26aa6ccc7.pdf,163b34a26aa6ccc732ee81f04ce116457ab7c375094f231c2cbc2f66093c091e,118,pdfplumber,1,74,VăVnă b | nả bnả đnư đợưcợ tcả it ảlêi nlê hnệ h t | ệh ốthnốgn ego effoicffeic. | pet.spcts.cco.cmo.mvn.v. nV. ớVi ớsiố s đốị nđhịn dha | dnahn: h2:3 536/C/CVV-T-T | CKK/2T0/22062 6,VăVnă b nả bnả đnư đợưcợ tcả it ảlêi nlê hnệ h t ệh ốthnốgn ego effoicffeic. pet.spcts.cco.cmo.mvn.v. nV. ớVi ớsiố s đốị nđhịn dha,3 536|22062,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,1,1,"7,196 6,657 5 Revenue NPAT",,"7,196|6,657",billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,1,2,5 NPAT | 518 06 attributable,5 NPAT,518,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,5,"7,196",,"7,196",billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,7,"6,657",,"6,657",billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,12,"7,196 billion, | increase | 8% compared to the plan | , mainly",,"7,196",billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,16,50 | 518 6,,518,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,20,85%. The | remaining | revenue mainly cam | e from,85%. The remaining revenue mainly cam e from,,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,21,"construction | services, | project management, an | d equity","construction services, project management, an d equity",,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,28,"was recorded | at VND | 518 billion, increase 2% | primarily",was recorded at VND,518,billion VND,normalized from python-native pdf table cells; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_f8546e950feec687.pdf,f8546e950feec6879f9b1fa0ae8f419e81a40d7f720b45b39455093b52ac48da,11,pdfplumber,4,32,Revenue NPAT | attributable,Revenue NPAT attributable,,billion VND,normalized from python-native pdf table cells; no OCR
