ticker,as_of_date,source_event_date,market,source_category,source_name,source_url,source_checked,appears_in_warning_list,appears_in_control_list,appears_in_supervision_list,appears_in_restriction_list,appears_in_suspension_list,appears_in_delisting_warning_list,appears_in_delisting_list,appears_in_late_financial_report_list,appears_in_audit_qualified_list,appears_in_disclosure_violation_list,appears_in_sanction_list,event_type,severity,evidence_status,confidence_raw,raw_list_type,raw_title,raw_text,fetch_time,notes
PTL,2026-06-05,2026-05-05,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Victory Group,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính hợp nhất năm 2025 đã được kiểm toán của tổ chức niêm yết.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VMD,2026-06-05,2026-04-24,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Y Dược phẩm Vimedimex,Tổ chức niêm yết vi phạm quy định công bố thông tin từ 04 lần trở lên trong vòng 1 năm.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VMD,2026-06-05,2026-04-24,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Y Dược phẩm Vimedimex,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính hợp nhất năm 2025 đã được kiểm toán của tổ chức niêm yết.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
PTL,2026-06-05,2026-04-23,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Victory Group,Tổ chức niêm yết chậm nộp báo cáo tài chính năm 2025 đã được kiểm toán quá 15 ngày so với thời hạn quy định.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
ABS,2026-06-05,2026-04-10,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận,Lợi nhuận sau thuế chưa phân phối trên BCTC kiểm toán năm 2025 là số âm.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
APG,2026-06-05,2026-04-09,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Chứng khoán APG,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính năm 2025 đã được kiểm toán của tổ chức niêm yết.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
YBM,2026-06-05,2026-04-09,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần YBM,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính năm 2025 đã được kiểm toán của tổ chức niêm yết.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2024-09-19,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần DRH Holdings,Lợi nhuận sau thuế chưa phân phối đến ngày 31/12/2024 là số âm căn cứ BCTC Hợp nhất kiểm toán năm 2024.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
DQC,2026-06-05,2025-04-17,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Tập đoàn Điện Quang,Lợi nhuận sau thuế chưa phân phối đến ngày 31/12/2025 là số âm căn cứ BCTC Hợp nhất kiểm toán năm 2025.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
TDH,2026-06-05,2025-04-09,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Phát triển Nhà Thủ Đức,"Lợi nhuận sau thuế chưa phân phối đến ngày 31/12/2025 là -947,65 tỷ đồng căn cứ BCTC Hợp nhất kiểm toán năm 2025.",2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
PTL,2026-06-05,2024-08-21,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,False,False,False,False,False,False,False,False,True,False,False,AUDIT_QUALIFIED_OPINION,high,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Victory Group,"Lợi nhuận sau thuế chưa phân phối trên BCTC hợp nhất năm 2025 là số âm, có ý kiến ngoại trừ của kiểm toán.",2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2025-07-09,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Tổ chức niêm yết chưa họp ĐHĐCĐ thường niên quá 6 tháng kể từ ngày kết thúc năm tài chính.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
TCD,2026-06-05,2025-07-09,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần Tập đoàn Xây dựng Tracodi,Tổ chức niêm yết chưa họp ĐHĐCĐ thường niên quá 6 tháng kể từ ngày kết thúc năm tài chính.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2024-04-11,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Lợi nhuận sau thuế chưa phân phối trên BCTC hợp nhất kiểm toán năm 2024 là số âm.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
HAS,2026-06-05,2025-04-11,,hose,hose:warning_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=33,True,True,False,False,False,False,False,False,False,False,False,False,WARNING_LIST,medium,POSITIVE_CONTROL_CONFIRMED,high,WARNING_LIST,Công ty Cổ phần HACISCO,Lợi nhuận sau thuế chưa phân phối đến ngày 31/12/2025 là số âm căn cứ BCTC Hợp nhất kiểm toán năm 2025.,2026-06-05T04:41:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2026-04-24,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Tổ chức niêm yết chậm nộp báo cáo tài chính năm 2025 đã được kiểm toán quá 30 ngày so với thời hạn quy định.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
SBV,2026-06-05,2026-04-24,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Siam Brothers Việt Nam,Lợi nhuận sau thuế trên BCTC Hợp nhất kiểm toán trong 02 năm gần nhất (2024 và 2025) của tổ chức niêm yết là số âm.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
HAS,2026-06-05,2026-04-13,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần HACISCO,Lợi nhuận sau thuế của cổ đông công ty mẹ trên BCTC Hợp nhất kiểm toán năm 2024 và năm 2025 là số âm.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
ABS,2026-06-05,2025-04-10,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính năm đã được kiểm toán trong 2 năm liên tiếp (năm 2024 và năm 2025) của tổ chức niêm yết.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
SBV,2026-06-05,2026-04-10,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Siam Brothers Việt Nam,"Tổ chức niêm yết vi phạm chậm nộp báo cáo tài chính kiểm toán năm (2024, 2025) đã được kiểm toán trong 2 năm liên tiếp",2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
DQC,2026-06-05,2025-04-17,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Tập đoàn Điện Quang,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính năm đã được kiểm toán trong 2 năm liên tiếp (năm 2024 và năm 2025) của tổ chức niêm yết.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2025-04-15,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần DRH Holdings,"Lợi nhuận sau thuế của cổ đông công ty mẹ trên BCTC Hợp nhất kiểm toán trong 02 năm gần nhất (2023, 2024) của tổ chức niêm yết là số âm.",2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2025-04-15,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần DRH Holdings,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính năm đã được kiểm toán trong 2 năm liên tiếp (năm 2023 và năm 2024) của tổ chức niêm yết.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
DQC,2026-06-05,2025-04-17,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Tập đoàn Điện Quang,Tổ chức kiểm toán có ý kiến ngoại trừ đối với báo cáo tài chính hợp nhất kiểm toán năm 2025.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2025-09-08,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Lợi nhuận sau thuế của cổ đông công ty mẹ trên báo cáo tài chính hợp nhất kiểm toán năm 2023 và năm 2024 là số âm.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2025-09-08,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Tổ chức kiểm toán có ý kiến kiểm toán ngoại trừ đối với báo cáo tài chính hợp nhất năm đã được kiểm toán trong 2 năm liên tiếp (năm 2023 và năm 2024) của tổ chức niêm yết.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
TDH,2026-06-05,2023-04-13,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Công ty Cổ phần Phát triển Nhà Thủ Đức,"Lợi nhuận sau thuế của công ty mẹ trên báo cáo tài chính hợp nhất kiểm toán trong 02 năm gần nhất (2023, 2024) của tổ chức niêm yết là số âm.",2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2025-09-08,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Tổ chức niêm yết vi phạm chậm nộp báo cáo tài chính năm đã được kiểm toán trong 2 năm liên tiếp.,2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
HVN,2026-06-05,2025-12-10,,hose,hose:control_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=34,True,False,True,False,False,False,False,False,False,False,False,False,CONTROL_LIST,high,POSITIVE_CONTROL_CONFIRMED,high,CONTROL_LIST,Tổng Công ty Hàng không Việt Nam - CTCP,"Tổ chức niêm yết có kết quả kinh doanh thua lỗ trong 02 năm liên tục (2020, 2021).",2026-06-05T04:41:56+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2026-04-24,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Công ty Cổ phần DRH Holdings,Tổ chức niêm yết chậm nộp báo cáo tài chính năm 2025 đã được kiểm toán quá 45 ngày so với thời hạn quy định.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
DGC,2026-06-05,2026-04-23,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Công ty Cổ phần Tập đoàn Hóa chất Đức Giang,Tổ chức niêm yết chậm nộp báo cáo tài chính năm 2025 đã được kiểm toán quá 45 ngày so với thời hạn quy định.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2025-04-23,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Tổ chức niêm yết chậm nộp báo cáo tài chính soát xét bán niên năm 2025 quá 45 ngày so với thời hạn quy định.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
TCD,2026-06-05,2025-09-22,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Công ty Cổ phần Tập đoàn Xây dựng Tracodi,Tổ chức niêm yết chậm nộp báo cáo tài chính soát xét bán niên năm 2025 quá 45 ngày so với thời hạn quy định.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
VMD,2026-06-05,2025-09-23,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Công ty Cổ phần Y Dược phẩm Vimedimex,Tổ chức niêm yết tiếp tục vi phạm quy định về công bố thông tin sau khi đã bị đưa vào diện hạn chế giao dịch.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
HVN,2026-06-05,2025-12-10,,hose,hose:trading_restriction_list,https://api.hsx.vn/l/api/v1/1/securities/stock-status?pageIndex=1&pageSize=500&statusListId=38,True,False,False,False,True,False,False,False,False,False,False,False,TRADING_RESTRICTION,high,POSITIVE_CONTROL_CONFIRMED,high,TRADING_RESTRICTION_LIST,Tổng Công ty Hàng không Việt Nam - CTCP,Tổ chức niêm yết chậm nộp BCTC năm 2022 đã được kiểm toán quá 45 ngày so với thời hạn quy định.,2026-06-05T04:42:09+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2026-05-13,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
TCD,2026-06-05,2026-05-13,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Xây dựng Tracodi,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2026-05-13,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
PTL,2026-06-05,2026-05-06,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Victory Group,Chậm công bố thông tin thay đổi nhân sự.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VMD,2026-06-05,2026-05-06,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Y Dược phẩm Vimedimex,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2026-05-05,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
TCD,2026-06-05,2026-05-05,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Xây dựng Tracodi,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2026-05-05,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Chậm công bố thông tin Báo cáo tài chính quý 1 năm 2026.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2026-05-04,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Chậm công bố thông tin Báo cáo thường niên năm 2025 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2026-05-04,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần DRH Holdings,Chậm công bố thông tin Báo cáo thường niên năm 2025 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
TCD,2026-06-05,2026-05-04,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Xây dựng Tracodi,Chậm công bố thông tin Báo cáo thường niên năm 2025 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
VNE,2026-06-05,2026-05-04,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Tổng Công ty Cổ phần Xây dựng Điện Việt Nam,Chậm công bố thông tin Báo cáo thường niên năm 2025 lần 2.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
BCG,2026-06-05,2026-04-22,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần Tập đoàn Bamboo Capital,Chậm công bố thông tin Báo cáo thường niên năm 2025.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
DRH,2026-06-05,2026-04-22,,hose,hose:disclosure_violation_list,https://api.hsx.vn/l/api/v1/1/securities/violating?pageIndex=1&pageSize=500&year=2026&regType=1,True,False,False,False,False,False,False,False,False,False,True,False,DISCLOSURE_VIOLATION,medium,POSITIVE_CONTROL_CONFIRMED,high,DISCLOSURE_VIOLATION_LIST,Công ty Cổ phần DRH Holdings,Chậm công bố thông tin Báo cáo thường niên năm 2025.,2026-06-05T04:42:52+00:00,parsed from official/public status list; no disclosure fact fabricated
