ticker,exchange,company_name,screening_status,market_source_confidence,finance_source_confidence,crosscheck_status,verification_status,manual_review_required,manual_bctc_required,independent_market_crosscheck_required_later,finance_crosscheck_required_later,evidence_debt_reason,missing_fields,block_reasons,reason_to_review,last_price_date,last_close,avg_volume_20d,avg_volume_60d,last_volume,stale_days,trading_days_60d,recent_trading_value,market_fetch_status,finance_missing_fields,finance_quality_status,finance_source_layer,source,source_family,fetch_time,batch_id
BCC,HNX,Công ty Cổ phần Xi măng Bỉm Sơn,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,54930.0,,54930.0,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",PARTIAL_PROVISIONAL_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:46:32.080067,batch_0002
BCE,HOSE,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,40810.0,,40810.0,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",PARTIAL_PROVISIONAL_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:46:41.752713,batch_0002
BCF,HNX,Công ty Cổ phần Thực phẩm Bích Chi,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,110.0,,110.0,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",PARTIAL_PROVISIONAL_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:46:52.048357,batch_0002
BCG,HOSE,Công ty Cổ phần Tập đoàn Bamboo Capital,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",INSUFFICIENT_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:46:58.023224,batch_0002
BCI,HOSE,Công ty Cổ phần Đầu tư Xây dựng Bình Chánh,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",CACHE_MISSING,provisional_structured,data/reports/legacy_structured_finance_import_01/provisional_finance_latest_wide.csv,legacy_cache,2026-05-27T03:57:58.290268,batch_0002
BCM,HOSE,Tập đoàn Đầu tư và Phát triển Công nghiệp Becamex - CTCP,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,650090.0,,650090.0,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",PARTIAL_PROVISIONAL_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:47:04.078017,batch_0002
BCO,,Công ty Cổ phần Xây dựng Bình Phước,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",INSUFFICIENT_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:47:09.904524,batch_0002
BCP,UPCoM,Công ty Cổ phần Dược Enlie,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,800.0,,800.0,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",PARTIAL_PROVISIONAL_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:47:16.835955,batch_0002
BCR,UPCoM,Công ty Cổ phần BCG Land,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",INSUFFICIENT_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:47:22.876168,batch_0002
BCV,UPCoM,Công ty Cổ phần Du lịch và Thương mại Bằng Giang - Vimico,BLOCKED_INSUFFICIENT_MARKET_DATA,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,True,False,True,True,"[""Market source remains primary-only."", ""Finance source remains provisional low."", ""Independent source-family confirmation is not available."", ""Manual BCTC review is required before deeper analysis.""]","[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",Primary market data missing or incomplete.,,,,,,,,,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",INSUFFICIENT_DATA,provisional_structured,vnstock_finance_v1,vnstock,2026-05-27T09:47:42.545588,batch_0002
